question_id,answer
144250000," Two giraffes can be seen in the image.
"
144250001," The giraffe and the baby giraffe are walking on the grass
"
144250002," Yes, they are both baby giraffes
"
406395000," Yes, it is a normal bed for a cat.
"
406395001," No.
"
406395002," The cat is wearing a tie.
"
406395003," The cat is a brown and white cat
"
406395004," A tie.
"
406395005," The cat is wearing a tie.
"
406395006," The cat is laying on a bed.
"
406395007," No, the cat is just laying on the bed.
"
406395008," No, this cat is most likely sleeping.
"
406395009," No, this cat has long hair.
"
406395010," The cat's face is a dark brown color.
"
406395011," Yes, they do.
"
406395012," No, they are closed.
"
406395013," The cat is laying on the bed.
"
406395014," No, the cat has a tie.
"
144252000," Yes, the baseball stadium is empty
"
144252001," Black
"
144252002," He is attempting to hit the ball with his bat
"
144252003," Yes, he is wearing a white uniform
"
144252004," The New York Yankees
"
144252005," The person playing is in the batter's box
"
144252006," The player is in his mid-20s
"
144252007," Black and white
"
144252008," The ball is in the air.
"
406403000," Yes, they can fly as high as the mountain peak.
"
406403001," Yes, there is snow on the ground.
"
406403002," He is skiing in the direction of the mountains
"
406403003," A person on skis
"
406403004," Yes, there are clouds in the sky.
"
406403005," Yes, the person is skiing.
"
406403006," A person skiing down the mountain
"
406404000," A skateboarder is jumping over a ramp
"
406404001," Yes, there are spectators.
"
406404002," Yes, it is sunny outside.
"
406404003," He is doing a trick on his skateboard.
"
406404004," A skateboard ramp
"
406404005," Yes, there is a person watching the skateboarder
"
144269000," Yes
"
144269001," Canon
"
144269002," Yes, he is on a plane.
"
406417000," Three.
"
406417001," I think they are about 12 years old.
"
406417002," Three.
"
406417003," Three.
"
406417004," Yes, they are the same person.
"
373571000," The woman is looking at a cell phone
"
373571001," A cell phone
"
373571002," The child is looking at a cell phone
"
373571003," The woman and the child
"
406426000," Broccoli, cauliflower, and zucchini
"
406426001," There are many different produce items in the scene.
"
406426002," There are many different colors of vegetables on the table.
"
406426003," There are many different kinds of vegetables on the table.
"
406426004," Yes, there are many fruits in the image.
"
537506000," Yes, it is sunny.
"
537506001," The apples are being served at a wedding
"
537506002," Two apples on a plate
"
13220000," Yes, this is a dinner party
"
13220001," The kid is eating dinner with his family
"
13220002," Yes, the candles are lit.
"
13220003," Yes, there are children in the photo.
"
13220004," Yes, she is wearing glasses.
"
13220005," Three
"
13220006," Yes, there is food on the table.
"
13220007," Three people are in the photo.
"
13220008," This is a dining room
"
13220009," Yes, they are eating breakfast
"
13220010," Yes, they are.
"
13220011," A necklace.
"
13220012," Yes, they are all wearing their hair short
"
13220013," No, they are family members.
"
13220014," They are eating dinner together
"
13220015," A table
"
548337000," She is eating pizza.
"
548337001," A slice of pizza
"
548337002," One.
"
537513000," The bedroom.
"
537513001," Two beds in the room.
"
537513002," A hotel room
"
537513003," Two beds
"
537513004," Yes, the lamp is on.
"
537513005," Yes, there are two chairs in this room.
"
537513006," A hotel room
"
144300000," The bike is a honda motorcycle
"
144300001," The motorcycle is a honda motorcycle
"
144300002," The orange is the motorbike
"
144300003," 1-800-838-8383
"
144300004," The RV is parked in the background.
"
144300005," This is a motorcycle show.
"
144300006," The motorcycle is a honda, the man is a man, the truck is a truck, the camper is a camper, the rv"
144300007," HONDA
"
144300008," The motorcycle has four wheels.
"
144300009," A motorcycle.
"
144300010," Yes, it is parked illegally.
"
144300011," The motorcycle is on a stand.
"
144300012," The road is made of asphalt
"
144300013," The motorcycle is a honda motorcycle.
"
144300014," Yes, he is wearing a helmet
"
144300015," The number on the motorcycle is 1
"
144300016," A motorcycle.
"
144300017," The motorcycle has four wheels.
"
144300018," This is a honda motorcycle.
"
144300019," The bike is a honda motorcycle
"
144300020," Yes, it is a vintage motorcycle
"
144300021," The motorcycle has a lot of horsepower.
"
144300022," HONDA
"
144300023," The brand of motorcycle is honda
"
144300024," HONDA
"
144300025," A motorcycle show.
"
275374000," The cups are blue
"
275374001," Two
"
275374002," They are in the bunk bed.
"
13232000," Two bears are in the picture.
"
13232001," Two children are in this picture.
"
13232002," Black and white
"
13232003," Two little bears are shown.
"
144305000," Black
"
144305001," Yes, it is a fast computer.
"
144305002," On the laptop computer
"
406451000," A horse pulling a carriage on a city street
"
406451001," Yes, the horse is running.
"
406451002," A horse and carriage
"
373578000," A giraffe
"
373578001," Yes, the giraffes neck is bent.
"
373578002," A giraffe walking in a zoo enclosure
"
373578003," The giraffes are eating the rocks.
"
373578004," One giraffe is standing in the dirt
"
373578005," One.
"
373578006," The giraffe is pointing to the right
"
373578007," One
"
373578008," Yes, they are behind the giraffe.
"
373578009," No, the giraffe is walking.
"
373578010," No, these giraffes were photographed in a zoo
"
24053000," Yes, there is a carpet on the floor.
"
24053001," Yes, it is inside.
"
24053002," No, it would be a different color.
"
24053003," The brick wall is a light brown color
"
24053004," Yes, the toilet is in working order
"
24053005," Yes.
"
24053006," To use a mouse in a room with a mural of palm trees
"
24053007," In the middle of the room with a mural of palm trees
"
24053008," Yes, they are real.
"
24053009," Yes, the toilet works.
"
24053010," Yes, it is a home.
"
24053011," The carpet is a light blue color.
"
24053012," No, there is no bird in the tree.
"
24053013," A palm tree
"
24053014," Palm trees
"
24053015," The picture is in the color of the wall.
"
24053016," The manufacturer of this item is the company that makes the toilet.
"
24053017," A toilet
"
24053018," No, it looks like a bathroom.
"
24053019," No, it is a public bath.
"
24053020," Yes, it is outside.
"
24053021," Three.
"
24053022," The wall is a light blue color
"
24053023," Yes, the tiles are on the wall.
"
24053024," Yes, it is a conventional bathroom.
"
24053025," No, it is a bathroom.
"
24053026," The seat is old.
"
24053027," Yes, it is a contemporary style room.
"
24053028," Yes, it is a color photo.
"
275392000," A hat.
"
275392001," One.
"
275392002," The rider is wearing a helmet of a light brown color
"
275392003," The tallest horse is about 15 feet tall
"
275392004," Yes, she is riding the horse alone
"
275392005," Yes, it is a wild horse.
"
275392006," Yes, horses are omnivores
"
275392007," The saddle is brown.
"
275393000," Tennis
"
275393001," Yes, she does.
"
275393002," The court is blue
"
537548000," A motorcycle
"
537548001," The wheels are different because the motorcycle is a motorcycle
"
537548002," Yes, he is wearing acid wash jeans.
"
144333000," A woman is riding a bike and looking at her cell phone
"
144333001," Yes
"
144333002," Yes, the girl is using a cell phone.
"
144334000," Yes, it is a pie.
"
144334001," Yes, it is a low calorie meal.
"
144334002," Pizza, salad, bread, and a drink
"
144334003," Two slices of pizza are on the plate.
"
144334004," No, there is no meat on this pizza.
"
144334005," Two plates.
"
144334006," Yes, it does.
"
144334007," Yes, they have been baked.
"
144334008," Two slices of pizza
"
144334009," I would say it is regular cheese pizza
"
406489000," ""Train""
"
406489001," No, it is in a rural area.
"
406489002," Yes, it is at a railway station
"
406489003," A train
"
406489004," The fence is made of wood
"
406489005," Yes, there are some flowers in the picture.
"
406489006," The train car is used for transporting people and goods
"
406491000," No, the cat is using the shoes for a pillow.
"
406491001," A pair of black shoes
"
406491002," Orange
"
406491003," No, this cat is going to ruin this shoe.
"
406500000," One person is sitting on the bench
"
406500001," A hat.
"
406500002," It is a sunny day in the park.
"
275429000," Yes, they are wax flowers.
"
275429001," Yes, it is in the Highlands.
"
275429002," The window pane is white.
"
537574000," Grey
"
537574001," In the car.
"
537574002," Yes
"
559101000," Yes, it is a kitchen.
"
559101001," Yes, the baby is holding a remote control.
"
559101002," The remote is blue
"
144365000," Two poles are in the court.
"
144365001," One.
"
144365002," No, they are red.
"
13296000," He is riding a bicycle on the street
"
13296001," The image is of a person riding a bicycle on a street with a trolley car in the background.
"
13296002," A car with its lights on
"
275441000," The bike is yellow
"
275441001," The man's jacket is blue
"
275441002," Yes, this is in the evening.
"
13300000," On the wall
"
13300001," The vase is red and white.
"
13300002," Yes, it is nighttime.
"
13300003," A plant.
"
144373000," Yes, it does.
"
144373001," Yes, there is a filling in the middle of the doughnut
"
144373002," Yes, it is a dessert.
"
275448000," Yes, he is being pulled behind a boat
"
275448001," Yes, they are green.
"
275448002," Yes, he is standing on the board
"
275448003," Yes, he is wearing goggles.
"
275448004," Yes, he is wearing a helmet
"
275449000," Yes, there is a TV in the photo.
"
275449001," A glass of red wine
"
275449002," Yes, the wine is chilled.
"
275449003," The cat is on the right side of the glass.
"
144379000," Yes, all the bags have wheels.
"
144379001," The pattern is a square.
"
144379002," Yes, he is standing near a lot of luggage
"
144383000," Yes, he is shirtless.
"
144383001," Yes
"
144383002," The surf will be for a while.
"
537604000," Two
"
537604001," The shape of the id tag is a circle
"
537604002," No, it is for a dog.
"
537604003," Yes, there is a blue cake with a dog on it.
"
406534000," The man in the gray jacket is wearing headphones
"
406534001," Three
"
406534002," Yes
"
417281000," Yes, the sand is smooth.
"
417281001," Yes, the beach is busy.
"
417281002," Yes, he does.
"
417281003," None.
"
417281004," The surfboard is blue
"
131379000," This is a strawberry pie.
"
131379001," Close up shot of a strawberry pie
"
131379002," The filling is red.
"
537611000," The windshield is opaque because the motorcycle is parked in front of a brick wall.
"
537611001," A motorcycle parked in front of a brick building
"
