question_id,answer
276706001," No, this cat is sleeping
"
276706002," Sleeping in a box
"
276706003," No, a cat did
"
276707000," A sign that says ""no bikes""
"
276707001," The name of the jewelry store is ""The Jewelry Store""
"
276707002," Yes
"
276707003," A guitar
"
276707004," No
"
145637000," The flag of the United Kingdom
"
145637001," Two
"
145637002," The surfboard was made by a friend of mine.
"
14567000," Yes, this is outdoors.
"
14567001," No, this is a plane that is flying itself
"
14567002," Yes, it is a single engine plane.
"
264572000," The ball is in the pitcher's hand.
"
264572001," A baseball field
"
264572002," No, this is a little league game
"
264572003," Red
"
264572004," Red
"
264572005," The left hand
"
538858000," Baseball
"
538858001," No, they are playing in a field.
"
538858002," The team is called the ""Cubs""
"
538859000," A soda
"
538859001," Yes, it is homemade pizza
"
538859002," Pizza
"
538859003," A pizza oven
"
276719000," The front area is pointing to the left
"
276719001," Yes, it is a classic car
"
276719002," In the street
"
276720000," The roofs are sloped
"
276720001," There are two traffic cones in this picture.
"
276720002," The cars are blue
"
145651000," Yes
"
145651001," Yes
"
145651002," Yes, it is a hospital room.
"
145651003," A bed
"
145651004," No, there is not a person on the bed.
"
330110000," Hot dogs
"
330110001," Blue
"
330110002," On the beach
"
276731000," The sign is on the pole.
"
276731001," Yes, it is a street sign for the street named Drosselstrasse
"
276731002," Blue
"
276731003," Two
"
14591000," Yes, he does.
"
14591001," English
"
14591002," Yes
"
14592000," A banana
"
14592001," A banana
"
14592002," Yes, the monkey is thirsty.
"
145665000," Yes
"
145665001," Inside
"
145665002," He is sitting on the ground.
"
145666000," Yes, it does.
"
145666001," Green
"
145666002," 4 servings of food
"
145668000," Yes
"
145668001," Yes, the cat is content
"
145668002," Grey
"
14600000," The wall is gray
"
14600001," On a concrete wall
"
14600002," Black
"
14600003," Yes
"
538891000," Yes
"
538891001," White
"
538891002," Tennis
"
538891003," Yes
"
538891004," Yes, the person is holding the tennis racket.
"
538891005," She has a ponytail.
"
538891006," Yes
"
538891007," Yellow, white, and black
"
538891008," A tennis racket
"
407821000," This is sunrise
"
407821001," There are two boats in the image.
"
407821002," A boat
"
407821003," This is an ocean
"
407821004," The sky is a light blue color.
"
407821005," No
"
407821006," The boat is reflecting on the water.
"
407821007," The object floating is a boat
"
407821008," Yes, there are birds on the water.
"
407821009," No
"
407821010," Yes, there is a fisherman present.
"
407821011," No, it is powered by the wind
"
407822000," Yes, he is dressed up
"
407822001," A cocktail glass
"
407822002," Three
"
407822003," The woman is serving the man a drink
"
407822004," Black
"
407822005," A picture of a man and two women
"
407822006," Yes, the women are pretty.
"
407822007," Halloween
"
407822008," The people in the photo are all from the United States.
"
407822009," A man and a woman are holding a drink.
"
407822010," Yes
"
407822011," A black and white checkered dress
"
407822012," Three people
"
407822013," Yes
"
407822014," Three
"
407822015," The man in the black tuxedo
"
407822016," Yes, this is a recent photo.
"
407822017," Three
"
407822018," A black tie
"
407822019," Yes
"
407822020," A cocktail glass
"
407822021," Yes, they are.
"
407822022," Yes
"
407822023," Yes, he is going to need a bath soon.
"
407822024," Three people
"
407822025," A black dress with a black belt
"
407822026," Yes, she is happy with this picture of herself.
"
407822027," The man in the black tuxedo
"
407822028," The man in the black suit
"
407822029," Black
"
407822030," Black
"
407822031," A cocktail glass
"
407822032," A black dress with a black belt
"
407822033," Yes, she is wearing a tie
"
407822034," The man in the black tuxedo
"
407822035," The man in the black tuxedo
"
407822036," Black
"
407822037," No, she is not wearing a school uniform.
"
407825000," A red apple
"
407825001," It is 9:30
"
407825002," Yes, the leaves are real.
"
407826000," The emblem is the Canadian flag
"
407826001," Yes, the plane is in flight.
"
407826002," Yes, the landing gear is down.
"
145684000," Yes
"
145684001," Yes
"
145684002," The snow is white
"
145684003," She is standing in the snow with an umbrella.
"
145693000," A baseball field
"
145693001," Yes, the batter will hit the ball.
"
145693002," He is about to hit a baseball.
"
145693003," A baseball bat
"
538912000," There are two clock faces.
"
538912001," There are four steps.
"
538912002," No, it is not cloudy and raining.
"
538912003," Yes, they are connected.
"
538912004," No, it is for a university
"
538913000," A surfboard
"
538913001," She is about 5 years old
"
538913002," Yes, it is summer here
"
538913003," They are standing on the beach with a surfboard.
"
538913004," Yes
"
538913005," A surfboard
"
538913006," Yes
"
145700000," The green traffic light means that the road is clear for traffic.
"
145700001," Green
"
145700002," Yes, the road is clear.
"
14629000," Yes, she is cooking.
"
14629001," The woman is holding a bottle of wine and a pan of food
"
14629002," To keep the wine from spilling on the stove.
"
14629003," A bottle of wine
"
14629004," Wine
"
14629005," Yes
"
14629006," Blue
"
14629007," A bottle of wine
"
14629008," No, she is drinking wine.
"
14629009," Yes
"
14629010," Wine
"
14635000," One
"
14635001," No, this is a table
"
14635002," Yes
"
14635003," He is in the kitchen.
"
14635004," Yes
"
14635005," No, the tablecloth does not match the sweater.
"
14635006," Two
"
14635007," Yes
"
538925000," Yes
"
538925001," It is a twin size bed
"
538925002," This is a bedroom in a small house in the countryside
"
407861000," The roll of toilet paper should be on correctly.
"
407861001," No, the toilet lids are closed.
"
407861002," No, it's a toilet.
"
407861003," Yes
"
407861004," The floor is white
"
407861005," White
"
538934000," Yes, the counter is messy.
"
538934001," Yes, there is a dishwasher in this kitchen.
"
538934002," Yes
"
538934003," No, there is no natural light in this image.
"
538934004," Yes, there is a lot of junk in this room.
"
538934005," A kitchen
"
538934006," Yes, there is a staircase in the image.
"
538934007," Yes, there is a bar stool in the image.
"
538934008," The wall is a light brown color
"
538934009," Yes, it is.
"
407868000," The shirt is white
"
407868001," The tail is a kite.
"
407868002," Yes
"
330122000," Yes, she is happy
"
330122001," 5
"
330122002," 5
"
330122003," In a living room
"
145727000," No
"
145727001," Green
"
145727002," Yes
"
145727003," Yes, they are young trees.
"
145727004," Red
"
145727005," Spring
"
145727006," No, this is a close-up shot.
"
145727007," No
"
145728000," On the table next to the sandwich
"
145728001," Yes, there is lettuce on this sandwich.
"
145728002," Yes, it is a sandwich and a banana.
"
145728003," A banana
"
145728004," No, there is no cheese on the sandwich.
"
145728005," Yes
"
145728006," The coffee is from starbucks
"
145728007," A banana
"
133515000," Yes
"
133515001," Wood
"
133515002," Yes, there is a fire extinguisher in the kitchen
"
133515003," A bag of groceries
"
133515004," Yes
"
133515005," Yes, it is older
"
133515006," Yes, magnets are on the fridge
"
133515007," This is a kitchen.
"
133515008," Wood
"
133515009," Yes, it is a finished kitchen
"
133515010," Yes
"
276804000," The state of Texas
"
276804001," Yes
"
276804002," The United States of America
"
528595000," A train
"
528595001," Yes
"
528595002," Wood
"
528595003," ""The train is running""
"
528595004," Yes, there are enough people for a football team.
"
528595005," He is in the front seat.
"
528595006," Yes, people ride this train for transportation purposes.
"
407879000," One
"
407879001," The person who took the picture.
"
407879002," Yes, there is yellow in this pizza.
"
145742000," ""diligence is the key to happiness""
"
145742001," A fire hydrant
"
145742002," chalk
"
145746000," This is a hotel room
"
145746001," Yes, it does look comfortable.
"
145746002," Yes, it is a hotel room
"
145747000," The foliage color indicates the season is fall.
"
145747001," The boats
"
145747002," The water is about 3 feet deep
"
145747003," Three
"
145747004," The trees are green
"
145750000," The writing is for the website of the surfer.
"
145750001," The man's head is higher in the air
"
145750002," Yes
"
145750003," Surfing
"
145751000," A beard
"
145751001," The man's tie is a green and yellow striped tie
"
145751002," Yes
"
145751003," The man is wearing a tie.
"
14681000," The dog is brown
"
14681001," A dog
"
14681002," No, he is just stretching his back.
"
407903000," Yes, the waves are good for surfing.
"
407903001," Three
"
407903002," No, they are surfing.
"
538976000," Red
"
538976001," A hawk
"
538976002," Yes, this is a hawk sitting on a window sill
"
538976003," Yes, there are curtains on the window.
"
276836000," Yes, there is a toilet brush.
"
276836001," Yes, the floor is wet.
"
276836002," Wood
"
276836003," A toilet seat
"
407909000," Tennis
"
407909001," The girl is wearing a black dress
"
407909002," Black
"
526737000," Yes
"
526737001," Two
"
526737002," Yes, the fireplace works.
"
526737003," Yes, they are big.
"
526737004," Yes
"
526737005," A picture frame
"
276840000," One
"
276840001," 1
"
276840002," The snow is made of a mixture of sand and snow.
"
276840003," The person with the green hat is wearing a black jacket
"
276840004," Yes, it is cold in this picture.
"
276840005," Yes, most people sit on benches while wearing ski's.
"
276840006," Skiing
"
276841000," In the oven
"
276841001," Yes
"
276841002," Yes, she is happy about her food
"
407915000," Yes
"
407915001," The bathroom mirror is crooked.
"
407915002," The bathroom's mirror
"
407915003," There are two.
"
407915004," In the bathroom sink
"
407915005," This bathroom belongs to a man
"
407915006," Purple
"
31041000," The picture was taken at the wedding reception of a couple in the hotel
"
31041001," A wedding cake
"
31041002," Yes, they are a couple.
"
31041003," The cake is a 3 layer cake
"
31041004," The bride and groom
"
31041005," The wedding of the bride and groom
"
31041006," Yes
"
31041007," A wedding cake
"
31041008," Yes, he is.
"
276852000," No, it is not standing on its head.
"
276852001," Yes
"
276852002," No shadows
"
276852003," The zebra is eating grass
"
276852004," The sun is behind the zebra
"
276852005," Yes, this is a fully grown zebra
"
145781000," Brown
"
145781001," The dog's tongue
"
145781002," A guinness beer bottle
"
14713000," This is a living room
"
14713001," Yes
"
14713002," Yes
"
276863000," Yes
"
276863001," Yes
"
276863002," Thank you
"
14723000," He is snowboarding
"
14723001," Yes
"
14723002," 1
"
14723003," The symbols on the bottom of the board are the snowboarder's name and the date of the event
"
14723004," Orange
"
14723005," A snowboard
"
407943000," Yes
"
407943001," It is a man
"
407943002," It is nighttime.
"
407945000," Yes, it does.
"
407945001," A slice of pizza
"
407945002," Yes, there is butter on the crust.
"
133527000," The person who took the photo
"
133527001," Brown
"
133527002," A sandwich
"
133527003," Yes
"
133527004," This is a man
"
407948000," Three people are in the photo.
"
407948001," A surfboard
"
407948002," They are playing in the water
"
14733000," 5
"
14733001," No, the animals will not have to move before the cars can be driven away
"
14733002," Yes, this is taken in America.
"
276886000," They are walking to the train
"
276886001," Yes, they are all going to board a train.
"
276886002," The number on the train is 800
"
14743000," Yes, it is hand built.
"
14743001," Yes, they are free to roam.
"
14743002," Sheep
"
407960000," The cat is looking at the reflection in the stove
"
407960001," Orange
"
407960002," To catch the cat's food
"
276892000," The zebra is in the background.
"
276892001," The animals are roaming free in the zoo.
"
276892002," The giraffe is looking at the zebra.
"
276892003," Yes, there are rocks.
"
276893000," A child sleeping on a bed
"
276893001," 1
"
276893002," Male
"
276893003," Yes
"
